index,job_title,job_description,rating,company_name,location,headquarters,founded,industry,competitors,salary_estimate_$105K-$167K (Glassdoor est.),salary_estimate_$110K-$163K (Glassdoor est.),salary_estimate_$112K-$116K (Glassdoor est.),salary_estimate_$122K-$146K (Glassdoor est.),salary_estimate_$124K-$198K (Glassdoor est.),salary_estimate_$128K-$201K (Glassdoor est.),salary_estimate_$137K-$171K (Glassdoor est.),salary_estimate_$138K-$158K (Glassdoor est.),salary_estimate_$141K-$225K (Glassdoor est.),salary_estimate_$145K-$225K(Employer est.),salary_estimate_$212K-$331K (Glassdoor est.),salary_estimate_$31K-$56K (Glassdoor est.),salary_estimate_$56K-$97K (Glassdoor est.),salary_estimate_$66K-$112K (Glassdoor est.),salary_estimate_$69K-$116K (Glassdoor est.),salary_estimate_$71K-$123K (Glassdoor est.),salary_estimate_$75K-$131K (Glassdoor est.),salary_estimate_$79K-$106K (Glassdoor est.),salary_estimate_$79K-$131K (Glassdoor est.),salary_estimate_$79K-$133K (Glassdoor est.),salary_estimate_$79K-$147K (Glassdoor est.),salary_estimate_$80K-$132K (Glassdoor est.),salary_estimate_$87K-$141K (Glassdoor est.),salary_estimate_$90K-$109K (Glassdoor est.),salary_estimate_$90K-$124K (Glassdoor est.),salary_estimate_$91K-$150K (Glassdoor est.),salary_estimate_$92K-$155K (Glassdoor est.),salary_estimate_$95K-$119K (Glassdoor est.),salary_estimate_$99K-$132K (Glassdoor est.),size_1 to 50 employees,size_10000+ employees,size_1001 to 5000 employees,size_201 to 500 employees,size_5001 to 10000 employees,size_501 to 1000 employees,size_51 to 200 employees,size_Unknown,type_of_ownership_College / University,type_of_ownership_Company - Private,type_of_ownership_Company - Public,type_of_ownership_Contract,type_of_ownership_Government,type_of_ownership_Hospital,type_of_ownership_Nonprofit Organization,type_of_ownership_Other Organization,type_of_ownership_Private Practice / Firm,type_of_ownership_Self-employed,type_of_ownership_Subsidiary or Business Segment,type_of_ownership_Unknown,sector_Accounting & Legal,sector_Aerospace & Defense,sector_Agriculture & Forestry,sector_Biotech & Pharmaceuticals,sector_Business Services,"sector_Construction, Repair & Maintenance",sector_Consumer Services,sector_Education,sector_Finance,sector_Government,sector_Health Care,sector_Information Technology,sector_Insurance,sector_Manufacturing,sector_Media,sector_Non-Profit,"sector_Oil, Gas, Energy & Utilities",sector_Real Estate,sector_Retail,sector_Telecommunications,sector_Transportation & Logistics,sector_Travel & Tourism,revenue_$1 to $5 million (USD),revenue_$10 to $25 million (USD),revenue_$10+ billion (USD),revenue_$100 to $500 million (USD),revenue_$2 to $5 billion (USD),revenue_$25 to $50 million (USD),revenue_$5 to $10 billion (USD),revenue_$5 to $10 million (USD),revenue_$50 to $100 million (USD),revenue_$500 million to $1 billion (USD),revenue_-1,revenue_Less than $1 million (USD),revenue_Unknown / Non-Applicable
-1.4871941,-0.451073,-0.29014045,-0.5323192,-0.16625775,-1.5254277,-1.3134336,0.6021079,0.9283133,-0.5056696,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-1.4820392,-0.451073,1.4464335,-0.033583052,-0.46072352,0.9028282,1.2012973,0.78887504,0.14395471,-0.5056696,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-1.4768842,-0.451073,-1.0564828,0.71452117,0.80711514,-1.310684,-1.140995,0.5904349,-0.052134946,-0.5056696,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-1.4717293,-1.0151622,0.8277351,1.3379414,-0.47708273,0.9028282,0.9426392,0.76552916,-1.0979464,-0.5056696,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
-1.4665744,-0.451073,-1.1267895,-0.033583052,1.2978914,-1.310684,0.4828027,-1.9542677,-0.83649355,2.2149866,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-1.4614195,-0.451073,-1.5415987,0.34046906,0.3817757,0.9028282,1.0432284,0.74218327,-0.052134946,2.623085,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-1.4562646,0.7796672,0.2512207,1.3379414,-0.22351499,0.721122,1.4599552,0.6371267,0.60149723,-0.5056696,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
-1.4511096,0.3181396,1.5097096,-0.28295112,1.7477696,0.17600332,0.39658332,0.5904349,-0.052134946,-0.5056696,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-1.4459547,-0.88696015,-1.386924,-0.033583052,1.1997361,-1.7566901,-1.6008315,-0.2616903,0.40540758,-0.5056696,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-1.4407998,1.8822052,-1.1830348,-0.28295112,-1.36048,0.8202345,0.85641986,0.74218327,-0.83649355,-0.5056696,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-1.4356449,1.318116,1.5940775,0.4651531,1.5105611,0.9028282,0.9426392,0.67214555,0.8629501,1.0246996,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
-1.43049,-0.451073,1.4112803,-0.6570032,0.7007803,0.9028282,0.9426392,0.7305103,0.01322827,0.78664213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-1.425335,-0.32287088,0.1527914,0.96388924,-0.7061116,0.8202345,0.85641986,0.53207016,1.7780352,-0.5056696,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-1.4201801,-1.0151622,-1.4994147,0.09110099,1.2160953,-0.7160091,1.6611338,-0.99708605,0.7322237,2.0789537,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-1.4150252,0.88222885,1.2144216,0.96388924,1.224275,1.580097,1.6036541,0.7188373,-1.0325832,-0.5056696,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-1.4098703,-0.451073,-0.3956004,-0.28295112,1.73959,-1.5419464,-1.3278036,0.48537838,-0.37895104,-0.5056696,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.4047154,-0.451073,-1.4502,0.58983713,-0.37892747,0.96890324,1.0288585,0.7188373,-0.5750407,-0.5056696,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-1.3995605,0.523263,-0.5362137,0.09110099,-0.8124465,-1.2611277,-1.0691456,0.43868658,-0.3135878,1.3647816,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-1.3944055,-0.8356793,0.5816619,-0.033583052,-1.3686596,-1.0133466,-0.8104875,0.54374313,0.9283133,-0.5056696,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-1.3892506,-0.451073,-1.2955254,-0.033583052,1.6250756,0.19252208,0.4253231,0.74218327,0.8629501,-0.5056696,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-1.3840957,-0.451073,-1.2744334,0.34046906,-0.4280051,0.98542196,1.0001187,0.67214555,-0.052134946,1.8749046,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
-1.3789408,-1.0408026,0.63087654,-0.5323192,1.3387895,-1.1620152,-0.93981653,0.77720207,-0.83649355,-0.5056696,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-1.3737859,-0.29723045,-0.4729377,-1.5297915,-1.1559899,-1.3932778,-1.1841047,-1.9557269,-0.83649355,2.589077,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
